username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RinusLambregtse;2015-11-23 11:42;1;0;"#UiFonu #fusarium in #uien groter wordend probleem, welke oplossing? pic.twitter.com/TJtig2oghT";;;#UiFonu #fusarium #uien;"668741380659920900";https://twitter.com/RinusLambregtse/status/668741380659920900
getunakac;2015-11-23 09:21;0;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpyP1Z";;;#EurekaMag;"668705857492783104";https://twitter.com/getunakac/status/668705857492783104
Olericulture;2015-11-23 09:21;0;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpyPjl";;;#EurekaMag;"668705831404199936";https://twitter.com/Olericulture/status/668705831404199936
Life_Sciences_;2015-11-23 09:21;0;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpyMsj";;;#EurekaMag;"668705831211241472";https://twitter.com/Life_Sciences_/status/668705831211241472
hiasilrdne;2015-11-23 09:21;0;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpyMJl";;;#EurekaMag;"668705831018328064";https://twitter.com/hiasilrdne/status/668705831018328064
Science_Alerts;2015-11-23 09:21;0;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpyPq8";;;#EurekaMag;"668705816787054593";https://twitter.com/Science_Alerts/status/668705816787054593
Sciencia;2015-11-23 09:21;0;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpyMJH";;;#EurekaMag;"668705816220860417";https://twitter.com/Sciencia/status/668705816220860417
Hydroponic_Syst;2015-11-23 09:14;0;0;"Whatch how our systems prevent from Fusarium and other root diseases/Mira cómo nuestro sistema previene Fursarium http:// bit.ly/1Hhw6QR";;;;"668704272519970816";https://twitter.com/Hydroponic_Syst/status/668704272519970816
BrettSumm;2015-11-23 08:15;3;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1crHgH via grtvnews";;;;"668689369578864641";https://twitter.com/BrettSumm/status/668689369578864641
EurekaMag;2015-11-23 07:54;0;0;"#EurekaMag Influence of sodium/calcium ratios and ionic strength of the nutrient solution on fusarium wilt of tomato http:// dlvr.it/Cpwyrz";;;#EurekaMag;"668683970402320386";https://twitter.com/EurekaMag/status/668683970402320386
EurekaMag;2015-11-23 07:41;243;0;"#EurekaMag Influence of soil temperature on field infection of tulip bulbs by Fusarium oxysporum http:// dlvr.it/CpwmWQ";;;#EurekaMag;"668680784278982656";https://twitter.com/EurekaMag/status/668680784278982656
tigerwolf65;2015-11-23 07:31;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1crafe via @grtvnews";;@grtvnews;;"668678217025368064";https://twitter.com/tigerwolf65/status/668678217025368064
shalimarguru;2015-11-23 07:29;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1cra1i via @grtvnews";;@grtvnews;;"668677850896183297";https://twitter.com/shalimarguru/status/668677850896183297
hiasilrdne;2015-11-23 07:21;0;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CpwSlZ";;;#EurekaMag;"668675734047580160";https://twitter.com/hiasilrdne/status/668675734047580160
Science_Alerts;2015-11-23 07:21;0;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CpwWyt";;;#EurekaMag;"668675666007601152";https://twitter.com/Science_Alerts/status/668675666007601152
Life_Sciences_;2015-11-23 07:21;0;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CpwZLQ";;;#EurekaMag;"668675627868798976";https://twitter.com/Life_Sciences_/status/668675627868798976
getunakac;2015-11-23 07:21;0;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CpwZR2";;;#EurekaMag;"668675619878670337";https://twitter.com/getunakac/status/668675619878670337
Olericulture;2015-11-23 07:21;0;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CpwZFt";;;#EurekaMag;"668675618062471168";https://twitter.com/Olericulture/status/668675618062471168
Sciencia;2015-11-23 07:21;0;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CpwbQR";;;#EurekaMag;"668675608373694464";https://twitter.com/Sciencia/status/668675608373694464
EurekaMag;2015-11-23 05:21;243;0;"#EurekaMag Influence of the grazing animal on distribution patterns of saprophytic Fusarium species in a ryegrass… http:// dlvr.it/CptxWd";;;#EurekaMag;"668645534458994688";https://twitter.com/EurekaMag/status/668645534458994688
Age_ryuya;2015-11-22 06:01;0;1;"@Fusarium _ あいつがサモ・ハン・キンポーに似てると気づいたのは俺から始まりあいつも似てると気づき始めたな やっぱ似てるは";;@Fusarium;;"668293244736831488";https://twitter.com/Age_ryuya/status/668293244736831488
TheaGood;2015-11-22 01:20;1;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http://... http:// tinyurl.com/pe3hrv4";;;;"668222401537273856";https://twitter.com/TheaGood/status/668222401537273856
Hatuxka;2015-11-22 01:05;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1cWZXQ via @grtvnews";;@grtvnews;;"668218590399623169";https://twitter.com/Hatuxka/status/668218590399623169
EurekaMag;2015-11-21 22:00;0;0;"#EurekaMag Interaction between Azotobacter species and fungi. I. In vitro studies with Fusarium moniliforme Sheld http:// dlvr.it/CpPBmG";;;#EurekaMag;"668172070090444803";https://twitter.com/EurekaMag/status/668172070090444803
mochio_04;2015-11-21 19:51;0;0;"@Fusarium _ いやいや、ラッドのサイトでもらえるw";;@Fusarium;;"668139635013390336";https://twitter.com/mochio_04/status/668139635013390336
PenderSuper;2015-11-21 15:57;0;2;"@GROturfgrass the pattern is what interests me. Lots of linear spread by mowers. Less mow = less fusarium ?";;@GROturfgrass;;"668080911951368192";https://twitter.com/PenderSuper/status/668080911951368192
pseudo_papers;2015-11-21 15:10;0;0;"Pseudomonas induces salinity tolerance in cotton (Gossypium hirsutum) and resistance to Fusarium root rot through… http:// dlvr.it/CpHKxq";;;;"668068990002921474";https://twitter.com/pseudo_papers/status/668068990002921474
plant_biology;2015-11-21 15:01;0;0;"Pseudomonas induces salinity tolerance in cotton (Gossypium hirsutum) and resistance to Fusarium root rot through… http:// dlvr.it/CpH2c6";;;;"668066731810689024";https://twitter.com/plant_biology/status/668066731810689024
plant_biology;2015-11-21 15:01;0;0;"A Fusarium graminearumstrain-comparative proteomic approach identifies regulatory changes triggered by agmatine. http:// dlvr.it/CpH5yg";;;;"668066608766521344";https://twitter.com/plant_biology/status/668066608766521344
wheat_papers;2015-11-21 14:36;0;0;"A Fusarium graminearumstrain-comparative proteomic approach identifies regulatory changes… http:// dlvr.it/CpGjQ4 pic.twitter.com/yAddpvrW5P";;;;"668060307185491968";https://twitter.com/wheat_papers/status/668060307185491968
epigen_papers;2015-11-21 14:10;0;0;"Pubmed: A Fusarium graminearumstrain-comparative proteomic approach identifies regulatory changes triggered by… http:// dlvr.it/CpGDjt";;;;"668053764582993920";https://twitter.com/epigen_papers/status/668053764582993920
Prince6547;2015-11-21 12:16;0;0;"Worldwide Spread of "Panama Disease" in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// fb.me/77AiorPlL";;;;"668025154191171584";https://twitter.com/Prince6547/status/668025154191171584
mochio_04;2015-11-21 11:04;0;1;"@Fusarium _ でしょう";;@Fusarium;;"668006992187817984";https://twitter.com/mochio_04/status/668006992187817984
mochio_04;2015-11-21 11:03;1;1;"@Fusarium _ お大事に…";;@Fusarium;;"668006759752011776";https://twitter.com/mochio_04/status/668006759752011776
DrRoushan;2015-11-21 07:15;0;0;"Worldwide Spread of "Panama Disease" in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// fb.me/3jId17KYd";;;;"667949553639903232";https://twitter.com/DrRoushan/status/667949553639903232
kkabongo1;2015-11-21 06:51;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1cbupX via @grtvnews";;@grtvnews;;"667943392823910400";https://twitter.com/kkabongo1/status/667943392823910400
zednanreh90;2015-11-21 03:45;0;0;"Spread of Panama disease in banana caused by one single clone of the Fusarium fungus http:// phy.so/367220705 via @physorg_com";;@physorg_com;;"667896664993075200";https://twitter.com/zednanreh90/status/667896664993075200
hugo_indalecio;2015-11-21 02:56;0;0;"Spread of Panama disease in banana caused by one single clone of the Fusarium fungus http:// phy.so/367220705 via @physorg_com";;@physorg_com;;"667884203426516992";https://twitter.com/hugo_indalecio/status/667884203426516992
Tippen22;2015-11-21 02:28;0;2;"Are any of the grain companies contracting durum with 6% FDK. Visual 3 CWAD if no fusarium . What price levels are bring offered?";;;;"667877289422553088";https://twitter.com/Tippen22/status/667877289422553088
TropicalMed_Bio;2015-11-21 01:23;0;0;"#TropicalMed News: Spread of Panama disease in banana caused by one single clone of the Fusarium fungus http:// ow.ly/38a1v2";;;#TropicalMed;"667860774963007488";https://twitter.com/TropicalMed_Bio/status/667860774963007488
LandscapeTexas;2015-11-21 00:05;0;0;"Fusarium Wilt disease has been confirmed in south Texas. Know the symptoms and help prevent the spread! http:// ow.ly/d/41uh";;;;"667841131233849344";https://twitter.com/LandscapeTexas/status/667841131233849344
aggieconnection;2015-11-20 22:29;0;0;"NMSUinsider: TODAY: Selection Progress For Fusarium Basal Rot Resistance In Onions 3:30-4:30p GT200; Can food donations at Info Desk …";;;;"667816955349368832";https://twitter.com/aggieconnection/status/667816955349368832
ULethbridgeNews;2015-11-20 21:55;0;0;"#Uleth students work to silence fusarium fungus gene - The Western Producer http://www. producer.com/2015/11/studen ts-work-to-silence-fusarium-fungus-gene/#.Vk-Iihg7Z4A.twitter …";;;#Uleth #;"667808386654666752";https://twitter.com/ULethbridgeNews/status/667808386654666752
NMSUinsider;2015-11-20 21:42;0;0;"#NMSU TODAY: Selection Progress For Fusarium Basal Rot Resistance In Onions 3:30-4:30p GT200; Can food donations at #NMSUCorbett Info Desk";;;#NMSU #NMSUCorbett;"667805249726382080";https://twitter.com/NMSUinsider/status/667805249726382080
CRG_CRM;2015-11-20 19:01;16;7;"Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// ow.ly/USZ1l pic.twitter.com/mV3PwZFXkb";;;;"667764659387281408";https://twitter.com/CRG_CRM/status/667764659387281408
EcoTopicalNews;2015-11-20 18:58;0;0;"Spread of Panama disease in banana caused by one single clone of the Fusarium fungus http:// dlvr.it/CnwpFt #PHYSorg #eco";;;#PHYSorg #eco;"667763868341399552";https://twitter.com/EcoTopicalNews/status/667763868341399552
SchmaleLab;2015-11-20 17:50;0;0;"Enjoy your #bananas while you can. #Tropical #Race 4 is on the move! #Fusarium #fungi #plantdisease | http://www. sciencealert.com/watch-the-terr ifying-truth-about-bananas … @plantdisease";;@plantdisease;#bananas #Tropical #Race #Fusarium #fungi #plantdisease;"667746784760963073";https://twitter.com/SchmaleLab/status/667746784760963073
QuesadaLabNCSU;2015-11-20 17:47;1;1;"Good updates on research to improve Fusarium wilt control in watermelon by @NateMillerNCSU pic.twitter.com/B9eVRmnmc8";;@NateMillerNCSU;;"667745993530744832";https://twitter.com/QuesadaLabNCSU/status/667745993530744832
WUR;2015-11-20 17:00;2;2;"Panama-ziekte banaan: slechts één kloon van de Fusarium schimmel raast over de wereld en vernietigt plantages http:// bit.ly/1lwxnJW";;;;"667734211294433280";https://twitter.com/WUR/status/667734211294433280
FindNigeria;2015-11-20 16:35;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus Scientists at … http:// ift.tt/1kKNcg2";;;;"667728024792625152";https://twitter.com/FindNigeria/status/667728024792625152
fififerenghi;2015-11-20 16:32;1;0;"Worldwide Spread of “ #Panama Disease ” in #Bananas : Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1c3eqW via @grtvnews";;@grtvnews;#Panama #Bananas;"667727162418532360";https://twitter.com/fififerenghi/status/667727162418532360
clarinsqueen;2015-11-20 15:30;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus https:// shar.es/1c3u2M via @grtvnews";;@grtvnews;;"667711569523040256";https://twitter.com/clarinsqueen/status/667711569523040256
WorldPeaceNetWo;2015-11-20 15:20;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http://www. globalresearch.ca/worldwide-spre ad-of-panama-disease-in-bananas-caused-by-one-single-clone-of-the-fusarium-fungus/5490226 …";;;;"667709179746848768";https://twitter.com/WorldPeaceNetWo/status/667709179746848768
mindtraps;2015-11-20 15:18;0;0;"Spread of Panama disease in banana caused by one single clone of the Fusarium fungus http://www. wageningenur.nl/en/newsarticle /Spread-of-Panama-disease-in-banana-caused-by-one-single-clone-of-the-Fusarium-fungus.htm …";;;;"667708636441935872";https://twitter.com/mindtraps/status/667708636441935872
Doomstead666;2015-11-20 15:16;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// ow.ly/388I7q";;;;"667708169079115776";https://twitter.com/Doomstead666/status/667708169079115776
Santamambisa;2015-11-20 14:46;0;0;"Worldwide Spread of "Panama Disease" in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// fb.me/6Naqgx3B3";;;;"667700599429816321";https://twitter.com/Santamambisa/status/667700599429816321
TaNeaOnline;2015-11-20 14:46;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus: Scientists... http:// bit.ly/1kKpmAS";;;;"667700584049344512";https://twitter.com/TaNeaOnline/status/667700584049344512
MindFringe;2015-11-20 14:46;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// bit.ly/1kKvQQh";;;;"667700574842843136";https://twitter.com/MindFringe/status/667700574842843136
totalcollapse;2015-11-20 14:46;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// tinyurl.com/onuhblr";;;;"667700571575422976";https://twitter.com/totalcollapse/status/667700571575422976
venicequeen92;2015-11-20 14:46;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus: Scientists... http:// bit.ly/1SLixcW";;;;"667700566588395520";https://twitter.com/venicequeen92/status/667700566588395520
mrwhitepatch;2015-11-20 14:46;0;0;"#PocketRead Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// bit.ly/1kKpmAS";;;#PocketRead;"667700555733569537";https://twitter.com/mrwhitepatch/status/667700555733569537
barboss5;2015-11-20 14:46;0;0;"#! Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus: Scienti... http:// bit.ly/1I3zs4E";;;#;"667700552168402944";https://twitter.com/barboss5/status/667700552168402944
InfoTerrorism;2015-11-20 14:21;0;0;"Worldwide Spread of “Panama Disease” in Bananas: Caused by One Single Clone of the Fusarium Fungus http:// dlvr.it/CnqKgV";;;;"667694152994263040";https://twitter.com/InfoTerrorism/status/667694152994263040
