username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
farmdaily;2016-11-23 17:31;0;0;"Fusarium head blight (scab) continues to plague small-grain producers in North Dakota. http:// ow.ly/y5uF306ctE8 #wheat pic.twitter.com/sWLB0g5POh";;;#wheat;"801463081180205056";https://twitter.com/farmdaily/status/801463081180205056
weeyuchwern;2016-11-23 16:31;0;0;"Treating disease infected banana trees with #SuperBacti . #fusarium , #moko , #sigatoka pic.twitter.com/7wBOpwkrGt";;;#SuperBacti #fusarium #moko #sigatoka;"801448080860028928";https://twitter.com/weeyuchwern/status/801448080860028928
CRCPressVet;2016-11-23 16:02;0;0;"A paper on intoxications of piglets fed with Fusarium toxin-contaminated maize is free at: http:// ow.ly/Z9fjB";;;;"801440760121982976";https://twitter.com/CRCPressVet/status/801440760121982976
elviravitores;2016-11-23 12:44;0;2;"Hoy el equipo de Lechuga de Vegetable Seeds de Bayer dando una charla sobre Fusarium @BayerEspana pic.twitter.com/vOmqbkC3TM";;@BayerEspana;;"801391042771775489";https://twitter.com/elviravitores/status/801391042771775489
CTC_Harry;2016-11-23 12:14;1;1;"Seen plenty of fusarium on my travels today, particularly where the dew isn't removed. Dry the surface to discourage disease #turfcaretips";;;#turfcaretips;"801383353102561285";https://twitter.com/CTC_Harry/status/801383353102561285
AgFeedsTheWorld;2016-11-22 23:38;1;0;"How does this correspond to corn acres. My experience is when corn acres arrive, fusarium skyrockets. https:// twitter.com/specialtyseeds /status/800886168178933761 …";;;;"801193076358135808";https://twitter.com/AgFeedsTheWorld/status/801193076358135808
SanidadForestal;2016-11-22 23:33;13;7;"Síntomas de #fusarium en pinos con escolítidos asociados #tomicus #blastophagus pic.twitter.com/UpwI8OJaJD";;;#fusarium #tomicus #blastophagus;"801191968445448192";https://twitter.com/SanidadForestal/status/801191968445448192
PyPoetry;2016-11-22 23:00;0;0;"the entrance fends ease, slier flashy fusarium , like seemly fowl stocks. #Poetry #Haiku";;;#Poetry #Haiku;"801183481585954816";https://twitter.com/PyPoetry/status/801183481585954816
gustgd;2016-11-22 22:34;5;6;"What would your favourite red #wheat be if you were most concerned with Fusarium ? #exDurumGrower .";;;#wheat #exDurumGrower;"801177172631109632";https://twitter.com/gustgd/status/801177172631109632
RGerrard20;2016-11-22 21:37;3;1;"Fusarium Head Blight will be and is on our radar - are you protected? #headtiming #fungicide #seedforagoodcrop #pf https:// twitter.com/SpecialtySeeds /status/800886168178933761 …";;;#headtiming #fungicide #seedforagoodcrop #pf;"801162612830441472";https://twitter.com/RGerrard20/status/801162612830441472
Sk_Wheat;2016-11-22 17:20;8;2;"Farmers: Attend the Fusarium Information Session in Southey on Thursday, Dec 1 from 1 p.m. to 4:30 p.m. #saskag #westcdnag pic.twitter.com/IvrF3ZWsAa";;;#saskag #westcdnag;"801098057802743809";https://twitter.com/Sk_Wheat/status/801098057802743809
AgrocalidadEC;2016-11-22 16:26;1;0;"Capacitación a productores de Guineo Seda, Gross Michel, en acciones para la #Prevención de Fusarium R4T en los cantones Caluma y Echeandía. pic.twitter.com/vXL1SWmkQC";;;#Prevenci;"801084321071329280";https://twitter.com/AgrocalidadEC/status/801084321071329280
wheat_papers;2016-11-22 15:43;0;0;"The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. http:// dlvr.it/MjxSkP pic.twitter.com/aI9qtRd0p4";;;;"801073647771189249";https://twitter.com/wheat_papers/status/801073647771189249
plant_biology;2016-11-22 15:07;0;0;"Effect of Fusarium -Derived Metabolites on the Barrier Integrity of Differentiated Intestinal Porcine Epithelial… http:// dlvr.it/MjwpqL";;;;"801064486220099584";https://twitter.com/plant_biology/status/801064486220099584
plant_biology;2016-11-22 15:07;0;0;"Transcriptome-Based Discovery of Fusarium graminearum Stress Responses to FgHV1 Infection. http:// dlvr.it/Mjwpp2";;;;"801064482478796800";https://twitter.com/plant_biology/status/801064482478796800
rnomics;2016-11-22 14:40;0;0;"The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. - PubMed - NCBI …";;;;"801057739669733376";https://twitter.com/rnomics/status/801057739669733376
rnomics;2016-11-22 14:25;0;0;"http:// ift.tt/2gfZGeM The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. - PubMed…";;;;"801054002037202944";https://twitter.com/rnomics/status/801054002037202944
transcriptomes;2016-11-22 14:15;0;0;"Transcriptome-Based Discovery of Fusarium graminearum Stress Responses to FgHV1 Infection. http://www. ncbi.nlm.nih.gov/pubmed/27869679";;;;"801051527703953409";https://twitter.com/transcriptomes/status/801051527703953409
researchbib;2016-11-22 14:02;0;0;"Integrated management of fusarium wilt of chickpea (Cicer arietinum L.) caused by Fusarium oxysporum… http:// dlvr.it/MjvhVH ReseachBib";;;;"801048109916692480";https://twitter.com/researchbib/status/801048109916692480
researchbible;2016-11-22 14:02;0;0;"Integrated management of fusarium wilt of chickpea (Cicer arietinum L.) caused by Fusarium oxysporum… http:// dlvr.it/MjvhSN ReseachBib";;;;"801048107429416960";https://twitter.com/researchbible/status/801048107429416960
al_fa_pampam;2016-11-22 12:36;0;0;"@firmansanyoto mohon maaf perlu koreksi Fusarium bukan hama tp penyakit krn itu cendawan/jamur Agar petani tdk slh pilih teknik pengendalian";;@firmansanyoto;;"801026581577666560";https://twitter.com/al_fa_pampam/status/801026581577666560
sRNAPapers;2016-11-22 12:30;0;0;"The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. http:// dlvr.it/Mjt8fz";;;;"801024959321554944";https://twitter.com/sRNAPapers/status/801024959321554944
rominamelgarok;2016-11-22 12:29;0;0;"Acercándonos a la cosecha... attenti fusarium en trigo. ... pic.twitter.com/1CHfPfbxDP";;;;"801024849594322944";https://twitter.com/rominamelgarok/status/801024849594322944
CompBiolPapers;2016-11-22 12:20;0;0;"The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. http:// dlvr.it/MjszHW";;;;"801022437106192384";https://twitter.com/CompBiolPapers/status/801022437106192384
SeqComplete;2016-11-22 12:17;0;0;"#RNASeq The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. http:// dlvr.it/Mjsthv";;;#RNASeq;"801021726456881152";https://twitter.com/SeqComplete/status/801021726456881152
RNA_seq;2016-11-22 12:16;0;0;"The Mechanisms of Maize Resistance to Fusarium verticillioides by Comprehensive Analysis of RNA-seq Data. http:// dlvr.it/Mjsthv";;;;"801021440652808192";https://twitter.com/RNA_seq/status/801021440652808192
Biogya_seeds;2016-11-22 12:02;0;0;"Il #melone #Alvi39F1 Resiste a patogeni e malattie Resistenza al Fusarium oxysporum f. sp. melonis, Raza 0 - 1 -... http:// fb.me/19LWi8sec";;;#melone #Alvi39F1;"801018033481261056";https://twitter.com/Biogya_seeds/status/801018033481261056
Knttsn;2016-11-22 09:03;1;0;"Fusarium 属菌による土壌病害。抵抗性品種が作られない限り、完全に防ぐことは不可能だろう。 食卓からバナナが消える？　新パナマ病で広がる危機説：朝日新聞デジタル http://www. asahi.com/articles/ASJCP 5F5ZJCPUTIL02J.html …";;;;"800972969241702401";https://twitter.com/Knttsn/status/800972969241702401
firmansanyoto;2016-11-22 08:31;4;8;""Siasati Harga Cabe Merah dan Waspadai Hama Fusarium " Panen Cabe sekaligus Temu Kelompok Tani Rukun Tani Dsn Jalen #DsSetail @a_azwarnas pic.twitter.com/1r7JxgDPQW";;@a_azwarnas;#DsSetail;"800964996066775040";https://twitter.com/firmansanyoto/status/800964996066775040
FieldVegetables;2016-11-22 03:38;1;1;"Soil sampling for Fusarium wilt research. pic.twitter.com/Z4KhwqHDu0";;;;"800891280037441536";https://twitter.com/FieldVegetables/status/800891280037441536
SpecialtySeeds;2016-11-22 03:18;47;21;"Frequency of samples with fusarium graminearum at @2020SeedLabs this fall. pic.twitter.com/GUEcXxUcXt";;@2020SeedLabs;;"800886168178933761";https://twitter.com/SpecialtySeeds/status/800886168178933761
PictureMaria;2016-11-22 01:42;0;0;"THRIPS & FUSARIUM - FINAL OUTCOME - SUCCESS OR FAIL: http:// youtu.be/KFyTFnYvsuk?a via @YouTube";;@YouTube;;"800861937852628992";https://twitter.com/PictureMaria/status/800861937852628992
purwo_sugiyanto;2016-11-22 01:18;0;0;"Festisida untuk Tanaman Cabai|Obat Jamur Fusarium http:// fb.me/118T82vtb";;;;"800855821575827457";https://twitter.com/purwo_sugiyanto/status/800855821575827457
Grain_Canada;2016-11-21 21:45;0;0;"@MdmCurt CGC inspectors are trained in the proper assessment of determining fusarium damage in a sample.";;@MdmCurt;;"800802309508890626";https://twitter.com/Grain_Canada/status/800802309508890626
hollyderksen;2016-11-21 21:23;0;1;"Beer gushing (i.e. spontaneously flowing over)? Prankster responsible could be Fusarium . #cwfhb";;;#cwfhb;"800796895668998145";https://twitter.com/hollyderksen/status/800796895668998145
Grain_Canada;2016-11-21 21:17;0;0;"@MdmCurt Fusarium is a fungal disease. Development encouraged by wet conditions during growing season.";;@MdmCurt;;"800795204181757952";https://twitter.com/Grain_Canada/status/800795204181757952
wpstubs;2016-11-21 21:09;0;0;"Someone created a Wikipedia article about " Fusarium verticillioides". Help expand it! #Fungi #Biology http:// en.wikipedia.org/wiki/Fusarium_ verticillioides?src=wpstubs&tour=firstedit …";;;#Fungi #Biology;"800793272046284800";https://twitter.com/wpstubs/status/800793272046284800
cjhughes81;2016-11-21 18:01;0;1;"@epower79 wonder do they know much about anthracnose or fusarium";;@epower79;;"800746086772183040";https://twitter.com/cjhughes81/status/800746086772183040
Kevinmoores;2016-11-21 16:25;1;1;"First spot of fusarium found. Wind/chance of rain postponed snow mould app today. Will try again tomorrow. pic.twitter.com/zwqqvRfqOi";;;;"800721916122329089";https://twitter.com/Kevinmoores/status/800721916122329089
Sk_Wheat;2016-11-21 16:05;5;13;"Sask Wheat is attending and sponsoring the 8th Canadian Workshop on Fusarium Head Blight in Ottawa. #CWFHB pic.twitter.com/84YxXxUuRA";;;#CWFHB;"800716863860678656";https://twitter.com/Sk_Wheat/status/800716863860678656
hollyderksen;2016-11-21 15:38;6;5;"Triazole fungicide insensitivity in fusarium isolates has been documented. Importance of IPM! #cwfhb";;;#cwfhb;"800710044115488768";https://twitter.com/hollyderksen/status/800710044115488768
plant_biology;2016-11-21 15:05;0;0;"High accuracy of predicting hybrid performance of Fusarium head blight resistance by mid-parent values in wheat. http:// dlvr.it/MjWdYP";;;;"800701627913019392";https://twitter.com/plant_biology/status/800701627913019392
lowmelwood;2016-11-21 14:05;0;0;"Not all textbook. Shed clean. Struggled with grain temps since harvest ( fusarium ?). Bitten the fumigation bullet as cheaper than rejections pic.twitter.com/5jZ4wvEVgs";;;;"800686477629865984";https://twitter.com/lowmelwood/status/800686477629865984
wheat_papers;2016-11-21 13:16;0;0;"High accuracy of predicting hybrid performance of Fusarium head blight resistance by mid-parent values in wheat. http:// dlvr.it/MjThGP pic.twitter.com/fZ8LJDWqDN";;;;"800674154756177921";https://twitter.com/wheat_papers/status/800674154756177921
wpstubs;2016-11-21 11:54;0;0;"Someone created a Wikipedia article about " Fusarium acaciae-mearnsii". Help expand it! #Microbiology #Fungi http:// en.wikipedia.org/wiki/Fusarium_ acaciae-mearnsii?src=wpstubs&tour=firstedit …";;;#Microbiology #Fungi;"800653692311482368";https://twitter.com/wpstubs/status/800653692311482368
wpstubs;2016-11-21 11:39;0;0;"Someone created a Wikipedia article about " Fusarium acaciae". Help expand it! #Microbiology #Fungi http:// en.wikipedia.org/wiki/Fusarium_ acaciae?src=wpstubs&tour=firstedit …";;;#Microbiology #Fungi;"800649893677121536";https://twitter.com/wpstubs/status/800649893677121536
dostpcaarrd;2016-11-21 11:30;0;0;"Proyekto ng ACIAR – PCAARRD, pinag-aaralan ang mga opsyon para sa pangangasiwa ng Fusarium wilt: http://www. pcaarrd.dost.gov.ph/home/portal/in dex.php/quick-information-dispatch/2833-proyekto-ng-aciar-pcaarrd-pinag-aaralan-ang-mga-opsyon-para-sa-pangangasiwa-ng-fusarium-wilt …";;;;"800647550290239489";https://twitter.com/dostpcaarrd/status/800647550290239489
GrahamThorne2;2016-11-21 11:03;0;0;"Unable to get on the green its either to wet or frosty. Must get on soon to do some spot spraying as we have a few patchs of Fusarium .";;;;"800640844244066304";https://twitter.com/GrahamThorne2/status/800640844244066304
Toxins_Mdpi;2016-11-21 09:14;1;0;"Fusarium -Derived Metabolites on the Barrier Integrity of Differentiated Intestinal Porcine Epithelial Cells http://www. mdpi.com/2072-6651/8/11 /345 … pic.twitter.com/xoBuqU4XXP";;;;"800613401030369281";https://twitter.com/Toxins_Mdpi/status/800613401030369281
PictureMaria;2016-11-21 05:46;0;0;"FUSARIUM RESCUE RESULT - SUCCESS OR FAIL: http:// youtu.be/1bf8knVmGiM?a via @YouTube";;@YouTube;;"800560987807940608";https://twitter.com/PictureMaria/status/800560987807940608
yuchwern;2016-11-21 04:26;0;0;"looking for banana farmers who's farm is infected with moko, fusarium , sigatoka diseases. We are providing solutions for the cure.";;;;"800540788438409218";https://twitter.com/yuchwern/status/800540788438409218
gardenknowhow;2016-11-21 03:00;3;5;"Featured #gardening article: Fusarium Wilt Of Banana: Managing Of Fusarium Wilt In Bananas http://www. gardeningknowhow.com/edible/fruits/ banana/fusarium-wilt-in-bananas.htm?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … pic.twitter.com/Zp4LPRCqOB";;;#gardening;"800519160782589952";https://twitter.com/gardenknowhow/status/800519160782589952
PictureMaria;2016-11-21 00:44;0;0;"FUSARIUM WILT - DANGERS TO HUMANS, ANIMALS & PLANTS: http:// youtu.be/U7rU8Vp48Ys?a via @YouTube";;@YouTube;;"800484916395966466";https://twitter.com/PictureMaria/status/800484916395966466
wheat_papers;2016-11-20 21:23;0;0;"Validating the prediction accuracies of marker-assisted and genomic selection of Fusarium head blight resistance in… http:// dlvr.it/MjFdwm pic.twitter.com/71dovnv3VH";;;;"800434321400020992";https://twitter.com/wheat_papers/status/800434321400020992
gardenknowhow;2016-11-20 21:00;2;5;"Latest #gardening article: Fusarium Wilt Of Banana: Managing Of Fusarium Wilt In Bananas http://www. gardeningknowhow.com/edible/fruits/ banana/fusarium-wilt-in-bananas.htm?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … pic.twitter.com/x12oSanH6L";;;#gardening;"800428563644059649";https://twitter.com/gardenknowhow/status/800428563644059649
J_J_Dempsey;2016-11-20 18:01;0;1;"@PaspalumMad @paceturf Fusarium of course includes a wide range of pathogens causing infection in many plant species";;@PaspalumMad @paceturf;;"800383667260588033";https://twitter.com/J_J_Dempsey/status/800383667260588033
PaspalumMad;2016-11-20 17:55;0;4;"@paceturf @J_J_Dempsey I think the name Fusarium was simpler to remember & it sounded quite important !";;@paceturf @J_J_Dempsey;;"800382169759805440";https://twitter.com/PaspalumMad/status/800382169759805440
SingleGardeners;2016-11-20 15:15;0;0;"Fusarium Wilt Of Banana: Managing Of Fusarium Wilt In Bananas http:// ow.ly/hefb100pL0D #gardens #gardening";;;#gardens #gardening;"800341852926910464";https://twitter.com/SingleGardeners/status/800341852926910464
J_J_Dempsey;2016-11-20 15:10;5;26;"Why Microdochium is called Fusarium ....... pic.twitter.com/bhFkvxdh71";;;;"800340506773454848";https://twitter.com/J_J_Dempsey/status/800340506773454848
rnomics;2016-11-20 15:06;0;0;"Transcription Factors Encoded on Core and Accessory Chromosomes of Fusarium oxysporum Induce Expression of Effector Genes. - PubMed - NCBI …";;;;"800339414337454080";https://twitter.com/rnomics/status/800339414337454080
gardenknowhow;2016-11-20 15:00;5;3;"New #gardening article: Fusarium Wilt Of Banana: Managing Of Fusarium Wilt In Bananas http://www. gardeningknowhow.com/edible/fruits/ banana/fusarium-wilt-in-bananas.htm?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … pic.twitter.com/fUP4GjxA5X";;;#gardening;"800337956838010880";https://twitter.com/gardenknowhow/status/800337956838010880
genomic_pred;2016-11-20 13:46;0;0;"Validating the prediction accuracies of marker-assisted & genomic selection of Fusarium head blight resistance in… http:// dlvr.it/Mj7ygy";;;;"800319305569050624";https://twitter.com/genomic_pred/status/800319305569050624
wheatgen_papers;2016-11-20 13:34;0;0;"Validating the prediction accuracies of marker-assisted and genomic selection of Fusarium head blight resistance in… http:// dlvr.it/Mj7qhs pic.twitter.com/aqPSDNocB5";;;;"800316300388012032";https://twitter.com/wheatgen_papers/status/800316300388012032
TeamIndiaISEF;2016-11-20 13:30;0;2;"Swathi discovered that Fusarium pallidoroseum fungus could be effectively used to tackle the aphid pest in the cowpea plant. #IamIntel pic.twitter.com/yLpWYOfB6C";;;#IamIntel;"800315462688980992";https://twitter.com/TeamIndiaISEF/status/800315462688980992
